LAT,LON,YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,WS2M,T2MWET
39.75,-90.25,2021,2,22,4.24,4.75,0.67,274.82,76.59,85.88,9.71,0.12,0.64,5.1,0.61
39.75,-89.75,2021,2,22,4.17,4.74,0.66,276.99,75.36,85.37,9.57,0.13,0.66,5.09,0.51
39.75,-89.25,2021,2,22,4.17,4.74,0.66,276.99,75.36,85.37,9.57,0.13,0.66,5.07,0.35
39.75,-88.75,2021,2,22,3.58,4.73,0.56,279.88,64.0,84.38,8.2,0.12,0.59,5.21,0.21
39.75,-88.25,2021,2,22,3.58,4.73,0.56,279.88,64.0,84.38,8.2,0.12,0.59,5.32,0.15
39.75,-87.75,2021,2,22,2.38,4.74,0.38,293.45,43.77,84.52,5.86,0.09,0.46,5.3,0.15
40.25,-90.25,2021,2,22,4.14,4.65,0.67,265.88,75.2,84.26,9.59,0.11,0.57,5.16,-0.09
40.25,-89.75,2021,2,22,3.91,4.66,0.63,273.77,71.28,84.2,9.27,0.11,0.58,5.19,-0.17
40.25,-89.25,2021,2,22,3.91,4.66,0.63,273.77,71.28,84.2,9.27,0.11,0.58,5.25,-0.33
40.25,-88.75,2021,2,22,3.67,4.67,0.59,276.0,65.18,83.94,8.26,0.1,0.52,5.43,-0.48
40.25,-88.25,2021,2,22,3.67,4.67,0.59,276.0,65.18,83.94,8.26,0.1,0.52,5.56,-0.46
40.25,-87.75,2021,2,22,3.42,4.73,0.55,284.32,59.35,85.11,7.31,0.09,0.48,5.59,-0.41
40.75,-90.25,2021,2,22,4.14,4.65,0.67,265.88,75.2,84.26,9.59,0.11,0.57,5.02,-1.08
40.75,-89.75,2021,2,22,3.91,4.66,0.63,273.77,71.28,84.2,9.27,0.11,0.58,5.17,-1.01
40.75,-89.25,2021,2,22,3.91,4.66,0.63,273.77,71.28,84.2,9.27,0.11,0.58,5.31,-0.97
40.75,-88.75,2021,2,22,3.67,4.67,0.59,276.0,65.18,83.94,8.26,0.1,0.52,5.47,-1.01
40.75,-88.25,2021,2,22,3.67,4.67,0.59,276.0,65.18,83.94,8.26,0.1,0.52,5.65,-0.89
40.75,-87.75,2021,2,22,3.42,4.73,0.55,284.32,59.35,85.11,7.31,0.09,0.48,5.7,-0.8
41.25,-90.25,2021,2,22,4.22,4.56,0.7,256.96,76.1,82.67,9.73,0.1,0.55,5.02,-1.86
41.25,-89.75,2021,2,22,3.79,4.57,0.62,272.89,67.74,82.97,8.65,0.1,0.52,5.21,-1.65
41.25,-89.25,2021,2,22,3.79,4.57,0.62,272.89,67.74,82.97,8.65,0.1,0.52,5.34,-1.43
41.25,-88.75,2021,2,22,3.15,4.54,0.52,280.62,56.69,81.77,7.3,0.09,0.43,5.42,-1.31
41.25,-88.25,2021,2,22,3.15,4.54,0.52,280.62,56.69,81.77,7.3,0.09,0.43,5.7,-1.1
41.25,-87.75,2021,2,22,2.46,4.51,0.41,291.68,45.12,80.8,5.98,0.07,0.37,5.85,-0.99
41.75,-90.25,2021,2,22,4.22,4.56,0.7,256.96,76.1,82.67,9.73,0.1,0.55,5.17,-2.32
41.75,-89.75,2021,2,22,3.79,4.57,0.62,272.89,67.74,82.97,8.65,0.1,0.52,5.32,-2.05
41.75,-89.25,2021,2,22,3.79,4.57,0.62,272.89,67.74,82.97,8.65,0.1,0.52,5.44,-1.77
41.75,-88.75,2021,2,22,3.15,4.54,0.52,280.62,56.69,81.77,7.3,0.09,0.43,5.49,-1.57
41.75,-88.25,2021,2,22,3.15,4.54,0.52,280.62,56.69,81.77,7.3,0.09,0.43,5.8,-1.29
41.75,-87.75,2021,2,22,2.46,4.51,0.41,291.68,45.12,80.8,5.98,0.07,0.37,6.41,-0.98
42.25,-90.25,2021,2,22,3.5,4.43,0.59,267.37,63.12,80.38,8.16,0.09,0.46,5.29,-2.74
42.25,-89.75,2021,2,22,3.02,4.44,0.52,275.48,54.13,80.45,6.98,0.08,0.4,5.45,-2.42
42.25,-89.25,2021,2,22,3.02,4.44,0.52,275.48,54.13,80.45,6.98,0.08,0.4,5.61,-2.07
42.25,-88.75,2021,2,22,2.49,4.37,0.42,284.91,44.88,78.24,5.92,0.06,0.34,5.72,-1.76
42.25,-88.25,2021,2,22,2.49,4.37,0.42,284.91,44.88,78.24,5.92,0.06,0.34,6.01,-1.44
42.25,-87.75,2021,2,22,2.38,4.29,0.41,286.83,43.66,75.85,5.89,0.06,0.34,7.17,-0.76
37.75,-90.25,2021,2,23,4.85,4.99,0.73,277.7,87.57,90.27,10.79,0.16,0.79,1.41,6.58
37.75,-89.75,2021,2,23,4.79,4.97,0.72,271.63,86.57,89.92,10.6,0.16,-999.0,2.17,6.58
37.75,-89.25,2021,2,23,4.79,4.97,0.72,271.63,86.57,89.92,10.6,0.16,-999.0,2.46,6.41
37.75,-88.75,2021,2,23,5.02,4.96,0.75,268.27,90.25,89.85,10.95,0.16,0.79,2.55,6.01
37.75,-88.25,2021,2,23,5.02,4.96,0.75,268.27,90.25,89.85,10.95,0.16,0.79,3.15,5.9
37.75,-87.75,2021,2,23,5.03,4.98,0.75,265.82,90.0,89.73,10.88,0.16,0.78,3.03,5.46
38.25,-90.25,2021,2,23,4.87,4.82,0.74,270.54,87.39,87.16,10.57,0.15,0.76,1.78,6.23
38.25,-89.75,2021,2,23,4.7,4.83,0.72,268.03,84.41,87.11,10.26,0.15,-999.0,2.6,6.1
38.25,-89.25,2021,2,23,4.7,4.83,0.72,268.03,84.41,87.11,10.26,0.15,-999.0,3.12,5.88
38.25,-88.75,2021,2,23,4.91,4.86,0.75,263.52,87.64,87.34,10.59,0.15,0.75,3.25,5.5
38.25,-88.25,2021,2,23,4.91,4.86,0.75,263.52,87.64,87.34,10.59,0.15,0.75,3.38,5.3
38.25,-87.75,2021,2,23,4.83,4.88,0.73,263.94,85.67,87.15,10.37,0.15,0.73,3.32,4.93
38.75,-90.25,2021,2,23,4.87,4.82,0.74,270.54,87.39,87.16,10.57,0.15,0.76,2.52,5.54
38.75,-89.75,2021,2,23,4.7,4.83,0.72,268.03,84.41,87.11,10.26,0.15,-999.0,3.05,5.32
38.75,-89.25,2021,2,23,4.7,4.83,0.72,268.03,84.41,87.11,10.26,0.15,-999.0,3.42,5.02
38.75,-88.75,2021,2,23,4.91,4.86,0.75,263.52,87.64,87.34,10.59,0.15,0.75,3.57,4.74
38.75,-88.25,2021,2,23,4.91,4.86,0.75,263.52,87.64,87.34,10.59,0.15,0.75,3.52,4.45
38.75,-87.75,2021,2,23,4.83,4.88,0.73,263.94,85.67,87.15,10.37,0.15,0.73,3.44,4.16
39.25,-90.25,2021,2,23,4.73,4.73,0.74,260.74,84.71,85.17,10.25,0.14,0.7,3.34,4.79
39.25,-89.75,2021,2,23,4.35,4.71,0.68,256.45,77.5,84.15,9.38,0.13,-999.0,3.55,4.53
39.25,-89.25,2021,2,23,4.35,4.71,0.68,256.45,77.5,84.15,9.38,0.13,-999.0,3.68,4.21
39.25,-88.75,2021,2,23,4.63,4.75,0.73,255.97,81.69,84.33,9.81,0.13,-999.0,3.75,3.92
39.25,-88.25,2021,2,23,4.63,4.75,0.73,255.97,81.69,84.33,9.81,0.13,-999.0,3.78,3.61
39.25,-87.75,2021,2,23,4.83,4.79,0.76,256.41,85.04,84.85,10.2,0.13,0.69,3.68,3.36
39.75,-90.25,2021,2,23,4.73,4.73,0.74,260.74,84.71,85.17,10.25,0.14,0.7,3.68,4.08
39.75,-89.75,2021,2,23,4.35,4.71,0.68,256.45,77.5,84.15,9.38,0.13,-999.0,3.8,3.82
39.75,-89.25,2021,2,23,4.35,4.71,0.68,256.45,77.5,84.15,9.38,0.13,-999.0,3.9,3.49
39.75,-88.75,2021,2,23,4.63,4.75,0.73,255.97,81.69,84.33,9.81,0.13,-999.0,3.95,3.14
39.75,-88.25,2021,2,23,4.63,4.75,0.73,255.97,81.69,84.33,9.81,0.13,-999.0,4.01,2.87
39.75,-87.75,2021,2,23,4.83,4.79,0.76,256.41,85.04,84.85,10.2,0.13,0.69,3.9,2.67
40.25,-90.25,2021,2,23,4.68,4.64,0.75,251.57,83.8,83.64,10.23,0.13,0.69,3.72,3.29
40.25,-89.75,2021,2,23,4.38,4.64,0.7,253.61,77.62,82.53,9.55,0.13,-999.0,3.85,3.0
40.25,-89.25,2021,2,23,4.38,4.64,0.7,253.61,77.62,82.53,9.55,0.13,-999.0,3.99,2.66
40.25,-88.75,2021,2,23,4.77,4.71,0.77,243.95,84.49,84.09,10.27,0.13,0.68,4.11,2.34
40.25,-88.25,2021,2,23,4.77,4.71,0.77,243.95,84.49,84.09,10.27,0.13,0.68,4.13,2.19
40.25,-87.75,2021,2,23,4.81,4.75,0.77,246.64,85.4,84.91,10.48,0.13,0.7,4.06,2.09
40.75,-90.25,2021,2,23,4.68,4.64,0.75,251.57,83.8,83.64,10.23,0.13,0.69,3.76,2.26
40.75,-89.75,2021,2,23,4.38,4.64,0.7,253.61,77.62,82.53,9.55,0.13,-999.0,3.89,2.06
40.75,-89.25,2021,2,23,4.38,4.64,0.7,253.61,77.62,82.53,9.55,0.13,-999.0,4.02,1.89
40.75,-88.75,2021,2,23,4.77,4.71,0.77,243.95,84.49,84.09,10.27,0.13,0.68,4.13,1.72
40.75,-88.25,2021,2,23,4.77,4.71,0.77,243.95,84.49,84.09,10.27,0.13,0.68,4.13,1.65
40.75,-87.75,2021,2,23,4.81,4.75,0.77,246.64,85.4,84.91,10.48,0.13,0.7,4.1,1.6
41.25,-90.25,2021,2,23,4.63,4.61,0.76,242.26,82.7,82.83,10.33,0.13,0.69,3.7,1.05
41.25,-89.75,2021,2,23,4.64,4.63,0.76,245.0,82.73,83.06,10.38,0.13,0.69,3.87,1.1
41.25,-89.25,2021,2,23,4.64,4.63,0.76,245.0,82.73,83.06,10.38,0.13,0.69,3.98,1.16
41.25,-88.75,2021,2,23,4.49,4.64,0.73,245.12,79.71,82.88,9.9,0.12,-999.0,4.05,1.17
41.25,-88.25,2021,2,23,4.49,4.64,0.73,245.12,79.71,82.88,9.9,0.12,-999.0,4.05,1.18
41.25,-87.75,2021,2,23,4.31,4.61,0.71,246.69,76.38,82.06,9.49,0.12,-999.0,4.11,1.17
41.75,-90.25,2021,2,23,4.63,4.61,0.76,242.26,82.7,82.83,10.33,0.13,0.69,3.64,0.14
41.75,-89.75,2021,2,23,4.64,4.63,0.76,245.0,82.73,83.06,10.38,0.13,0.69,3.78,0.23
41.75,-89.25,2021,2,23,4.64,4.63,0.76,245.0,82.73,83.06,10.38,0.13,0.69,3.89,0.3
41.75,-88.75,2021,2,23,4.49,4.64,0.73,245.12,79.71,82.88,9.9,0.12,-999.0,3.94,0.37
41.75,-88.25,2021,2,23,4.49,4.64,0.73,245.12,79.71,82.88,9.9,0.12,-999.0,3.99,0.42
41.75,-87.75,2021,2,23,4.31,4.61,0.71,246.69,76.38,82.06,9.49,0.12,-999.0,4.38,0.78
42.25,-90.25,2021,2,23,4.34,4.54,0.73,246.02,77.5,81.98,9.82,0.12,0.63,3.74,-0.27
42.25,-89.75,2021,2,23,4.4,4.55,0.74,246.16,78.12,81.66,9.84,0.12,0.62,3.81,-0.31
42.25,-89.25,2021,2,23,4.4,4.55,0.74,246.16,78.12,81.66,9.84,0.12,0.62,3.88,-0.33
42.25,-88.75,2021,2,23,4.45,4.57,0.75,250.09,79.15,81.79,9.95,0.12,0.63,3.97,-0.31
42.25,-88.25,2021,2,23,4.45,4.57,0.75,250.09,79.15,81.79,9.95,0.12,0.63,4.17,-0.23
42.25,-87.75,2021,2,23,4.0,4.29,0.67,257.99,69.61,75.03,8.49,0.1,0.52,5.03,0.67
37.75,-90.25,2021,2,24,4.75,4.72,0.7,278.43,87.0,86.99,10.57,0.18,0.88,1.69,6.64
37.75,-89.75,2021,2,24,4.46,4.67,0.66,287.05,82.61,86.88,10.16,0.17,0.86,2.72,6.79
37.75,-89.25,2021,2,24,4.46,4.67,0.66,287.05,82.61,86.88,10.16,0.17,0.86,3.25,6.95
37.75,-88.75,2021,2,24,3.77,4.65,0.55,298.36,70.55,86.57,9.02,0.16,0.78,3.57,7.14
37.75,-88.25,2021,2,24,3.77,4.65,0.55,298.36,70.55,86.57,9.02,0.16,0.78,4.05,7.55
37.75,-87.75,2021,2,24,2.78,4.68,0.41,309.7,51.84,86.77,6.86,0.12,0.61,4.02,7.74
38.25,-90.25,2021,2,24,4.65,4.71,0.7,278.81,84.08,85.51,10.24,0.17,0.84,2.23,5.95
38.25,-89.75,2021,2,24,4.63,4.66,0.7,280.33,84.16,85.38,10.23,0.17,0.84,3.32,6.12
38.25,-89.25,2021,2,24,4.63,4.66,0.7,280.33,84.16,85.38,10.23,0.17,0.84,4.07,6.34
38.25,-88.75,2021,2,24,4.43,4.55,0.67,284.05,80.55,83.33,9.77,0.16,0.78,4.43,6.6
38.25,-88.25,2021,2,24,4.43,4.55,0.67,284.05,80.55,83.33,9.77,0.16,0.78,4.43,6.96
38.25,-87.75,2021,2,24,3.53,4.51,0.53,294.76,65.27,83.24,8.16,0.13,0.66,4.5,7.17
38.75,-90.25,2021,2,24,4.65,4.71,0.7,278.81,84.08,85.51,10.24,0.17,0.84,3.17,5.25
38.75,-89.75,2021,2,24,4.63,4.66,0.7,280.33,84.16,85.38,10.23,0.17,0.84,3.88,5.49
38.75,-89.25,2021,2,24,4.63,4.66,0.7,280.33,84.16,85.38,10.23,0.17,0.84,4.38,5.73
38.75,-88.75,2021,2,24,4.43,4.55,0.67,284.05,80.55,83.33,9.77,0.16,0.78,4.69,6.07
38.75,-88.25,2021,2,24,4.43,4.55,0.67,284.05,80.55,83.33,9.77,0.16,0.78,4.57,6.33
38.75,-87.75,2021,2,24,3.53,4.51,0.53,294.76,65.27,83.24,8.16,0.13,0.66,4.58,6.53
39.25,-90.25,2021,2,24,4.53,4.66,0.7,267.3,80.22,83.0,9.75,0.16,0.77,4.06,4.55
39.25,-89.75,2021,2,24,4.32,4.62,0.66,269.12,77.16,83.05,9.48,0.15,0.74,4.34,4.8
39.25,-89.25,2021,2,24,4.32,4.62,0.66,269.12,77.16,83.05,9.48,0.15,0.74,4.53,5.0
39.25,-88.75,2021,2,24,4.08,4.5,0.63,277.54,73.0,80.79,8.98,0.14,0.7,4.79,5.29
39.25,-88.25,2021,2,24,4.08,4.5,0.63,277.54,73.0,80.79,8.98,0.14,0.7,4.73,5.53
39.25,-87.75,2021,2,24,3.9,4.46,0.6,281.49,70.16,80.69,8.67,0.13,0.66,4.65,5.7
39.75,-90.25,2021,2,24,4.53,4.66,0.7,267.3,80.22,83.0,9.75,0.16,0.77,4.42,3.72
39.75,-89.75,2021,2,24,4.32,4.62,0.66,269.12,77.16,83.05,9.48,0.15,0.74,4.45,3.94
39.75,-89.25,2021,2,24,4.32,4.62,0.66,269.12,77.16,83.05,9.48,0.15,0.74,4.49,4.08
39.75,-88.75,2021,2,24,4.08,4.5,0.63,277.54,73.0,80.79,8.98,0.14,0.7,4.75,4.3
39.75,-88.25,2021,2,24,4.08,4.5,0.63,277.54,73.0,80.79,8.98,0.14,0.7,4.77,4.55
39.75,-87.75,2021,2,24,3.9,4.46,0.6,281.49,70.16,80.69,8.67,0.13,0.66,4.71,4.68
40.25,-90.25,2021,2,24,4.41,4.76,0.7,250.23,78.77,85.38,9.73,0.15,0.72,4.45,2.69
40.25,-89.75,2021,2,24,4.47,4.73,0.71,251.34,79.95,84.98,9.83,0.15,0.73,4.44,2.85
40.25,-89.25,2021,2,24,4.47,4.73,0.71,251.34,79.95,84.98,9.83,0.15,0.73,4.47,2.96
40.25,-88.75,2021,2,24,4.33,4.61,0.69,257.01,77.1,82.59,9.51,0.14,0.71,4.77,3.18
40.25,-88.25,2021,2,24,4.33,4.61,0.69,257.01,77.1,82.59,9.51,0.14,0.71,4.76,3.41
40.25,-87.75,2021,2,24,4.27,4.61,0.68,263.39,76.79,83.48,9.57,0.15,0.72,4.73,3.55
40.75,-90.25,2021,2,24,4.41,4.76,0.7,250.23,78.77,85.38,9.73,0.15,0.72,4.39,1.6
40.75,-89.75,2021,2,24,4.47,4.73,0.71,251.34,79.95,84.98,9.83,0.15,0.73,4.46,1.78
40.75,-89.25,2021,2,24,4.47,4.73,0.71,251.34,79.95,84.98,9.83,0.15,0.73,4.52,1.95
40.75,-88.75,2021,2,24,4.33,4.61,0.69,257.01,77.1,82.59,9.51,0.14,0.71,4.71,2.17
40.75,-88.25,2021,2,24,4.33,4.61,0.69,257.01,77.1,82.59,9.51,0.14,0.71,4.71,2.41
40.75,-87.75,2021,2,24,4.27,4.61,0.68,263.39,76.79,83.48,9.57,0.15,0.72,4.72,2.58
41.25,-90.25,2021,2,24,4.45,4.71,0.72,243.57,79.46,85.1,10.02,0.15,0.73,4.19,0.53
41.25,-89.75,2021,2,24,4.37,4.71,0.71,247.35,78.31,85.12,9.92,0.15,0.73,4.37,0.83
41.25,-89.25,2021,2,24,4.37,4.71,0.71,247.35,78.31,85.12,9.92,0.15,0.73,4.46,1.11
41.25,-88.75,2021,2,24,4.28,4.58,0.7,251.14,75.95,82.23,9.52,0.14,0.7,4.54,1.38
41.25,-88.25,2021,2,24,4.28,4.58,0.7,251.14,75.95,82.23,9.52,0.14,0.7,4.57,1.67
41.25,-87.75,2021,2,24,3.76,4.52,0.61,261.57,67.08,80.79,8.49,0.12,0.63,4.64,1.82
41.75,-90.25,2021,2,24,4.45,4.71,0.72,243.57,79.46,85.1,10.02,0.15,0.73,3.86,-0.64
41.75,-89.75,2021,2,24,4.37,4.71,0.71,247.35,78.31,85.12,9.92,0.15,0.73,4.05,-0.32
41.75,-89.25,2021,2,24,4.37,4.71,0.71,247.35,78.31,85.12,9.92,0.15,0.73,4.22,0.03
41.75,-88.75,2021,2,24,4.28,4.58,0.7,251.14,75.95,82.23,9.52,0.14,0.7,4.4,0.53
41.75,-88.25,2021,2,24,4.28,4.58,0.7,251.14,75.95,82.23,9.52,0.14,0.7,4.48,0.84
41.75,-87.75,2021,2,24,3.76,4.52,0.61,261.57,67.08,80.79,8.49,0.12,0.63,4.79,1.14
42.25,-90.25,2021,2,24,3.94,4.61,0.66,244.28,69.63,82.88,8.82,0.12,0.63,3.65,-1.64
42.25,-89.75,2021,2,24,3.84,4.61,0.64,248.34,67.54,83.1,8.56,0.12,0.62,3.76,-1.38
42.25,-89.25,2021,2,24,3.84,4.61,0.64,248.34,67.54,83.1,8.56,0.12,0.62,3.95,-0.98
42.25,-88.75,2021,2,24,3.16,4.49,0.52,256.8,55.84,80.22,7.13,0.1,0.51,4.21,-0.48
42.25,-88.25,2021,2,24,3.16,4.49,0.52,256.8,55.84,80.22,7.13,0.1,0.51,4.44,0.05
42.25,-87.75,2021,2,24,3.26,4.33,0.54,263.41,58.09,76.68,7.35,0.1,0.52,5.19,0.84
37.75,-90.25,2021,2,25,4.92,5.06,0.72,251.48,87.5,90.23,10.78,0.2,0.95,1.24,1.13
37.75,-89.75,2021,2,25,4.91,5.04,0.72,252.13,87.59,90.09,10.78,0.2,0.96,1.94,1.39
37.75,-89.25,2021,2,25,4.91,5.04,0.72,252.13,87.59,90.09,10.78,0.2,0.96,2.2,1.6
37.75,-88.75,2021,2,25,5.03,5.07,0.73,250.35,89.59,90.59,10.91,0.2,0.97,2.39,1.74
37.75,-88.25,2021,2,25,5.03,5.07,0.73,250.35,89.59,90.59,10.91,0.2,0.97,2.59,1.76
37.75,-87.75,2021,2,25,5.06,5.07,0.74,252.21,89.92,90.61,10.94,0.2,0.98,2.59,1.88
38.25,-90.25,2021,2,25,4.2,4.96,0.62,264.23,75.7,88.78,9.6,0.16,0.84,1.31,0.39
38.25,-89.75,2021,2,25,4.47,4.95,0.67,260.52,80.21,88.58,9.99,0.17,0.86,1.93,0.69
38.25,-89.25,2021,2,25,4.47,4.95,0.67,260.52,80.21,88.58,9.99,0.17,0.86,2.3,0.94
38.25,-88.75,2021,2,25,4.52,4.98,0.68,258.32,80.91,89.12,10.04,0.17,0.87,2.51,1.12
38.25,-88.25,2021,2,25,4.52,4.98,0.68,258.32,80.91,89.12,10.04,0.17,0.87,2.5,1.18
38.25,-87.75,2021,2,25,4.83,5.0,0.73,257.43,85.98,89.37,10.54,0.19,0.91,2.58,1.24
38.75,-90.25,2021,2,25,4.2,4.96,0.62,264.23,75.7,88.78,9.6,0.16,0.84,1.51,-0.23
38.75,-89.75,2021,2,25,4.47,4.95,0.67,260.52,80.21,88.58,9.99,0.17,0.86,1.85,0.05
38.75,-89.25,2021,2,25,4.47,4.95,0.67,260.52,80.21,88.58,9.99,0.17,0.86,2.06,0.34
38.75,-88.75,2021,2,25,4.52,4.98,0.68,258.32,80.91,89.12,10.04,0.17,0.87,2.2,0.56
38.75,-88.25,2021,2,25,4.52,4.98,0.68,258.32,80.91,89.12,10.04,0.17,0.87,2.23,0.66
38.75,-87.75,2021,2,25,4.83,5.0,0.73,257.43,85.98,89.37,10.54,0.19,0.91,2.32,0.75
39.25,-90.25,2021,2,25,3.84,4.87,0.59,253.72,69.6,86.7,8.88,0.15,0.76,1.62,-0.68
39.25,-89.75,2021,2,25,4.12,4.85,0.63,249.41,73.81,86.21,9.28,0.16,0.78,1.78,-0.43
39.25,-89.25,2021,2,25,4.12,4.85,0.63,249.41,73.81,86.21,9.28,0.16,0.78,1.88,-0.14
39.25,-88.75,2021,2,25,4.41,4.87,0.67,248.43,78.52,86.65,9.72,0.16,0.8,1.95,0.15
39.25,-88.25,2021,2,25,4.41,4.87,0.67,248.43,78.52,86.65,9.72,0.16,0.8,1.99,0.27
39.25,-87.75,2021,2,25,4.36,4.88,0.66,253.59,77.59,86.64,9.61,0.16,0.8,2.05,0.35
39.75,-90.25,2021,2,25,3.84,4.87,0.59,253.72,69.6,86.7,8.88,0.15,0.76,1.61,-1.01
39.75,-89.75,2021,2,25,4.12,4.85,0.63,249.41,73.81,86.21,9.28,0.16,0.78,1.71,-0.78
39.75,-89.25,2021,2,25,4.12,4.85,0.63,249.41,73.81,86.21,9.28,0.16,0.78,1.82,-0.51
39.75,-88.75,2021,2,25,4.41,4.87,0.67,248.43,78.52,86.65,9.72,0.16,0.8,1.89,-0.22
39.75,-88.25,2021,2,25,4.41,4.87,0.67,248.43,78.52,86.65,9.72,0.16,0.8,1.91,-0.11
39.75,-87.75,2021,2,25,4.36,4.88,0.66,253.59,77.59,86.64,9.61,0.16,0.8,1.89,-0.04
40.25,-90.25,2021,2,25,4.27,4.78,0.67,243.52,76.0,84.88,9.49,0.15,0.75,1.68,-1.38
40.25,-89.75,2021,2,25,3.98,4.77,0.62,247.86,71.03,84.38,8.98,0.14,0.71,1.74,-1.21
40.25,-89.25,2021,2,25,3.98,4.77,0.62,247.86,71.03,84.38,8.98,0.14,0.71,1.82,-1.03
40.25,-88.75,2021,2,25,4.31,4.72,0.67,249.83,75.98,83.27,9.37,0.15,0.74,1.96,-0.77
40.25,-88.25,2021,2,25,4.31,4.72,0.67,249.83,75.98,83.27,9.37,0.15,0.74,1.98,-0.53
40.25,-87.75,2021,2,25,4.19,4.75,0.66,257.38,73.91,84.16,9.14,0.15,0.74,1.93,-0.39
40.75,-90.25,2021,2,25,4.27,4.78,0.67,243.52,76.0,84.88,9.49,0.15,0.75,1.83,-1.88
40.75,-89.75,2021,2,25,3.98,4.77,0.62,247.86,71.03,84.38,8.98,0.14,0.71,1.87,-1.82
40.75,-89.25,2021,2,25,3.98,4.77,0.62,247.86,71.03,84.38,8.98,0.14,0.71,1.9,-1.7
40.75,-88.75,2021,2,25,4.31,4.72,0.67,249.83,75.98,83.27,9.37,0.15,0.74,2.0,-1.44
40.75,-88.25,2021,2,25,4.31,4.72,0.67,249.83,75.98,83.27,9.37,0.15,0.74,2.07,-1.04
40.75,-87.75,2021,2,25,4.19,4.75,0.66,257.38,73.91,84.16,9.14,0.15,0.74,2.07,-0.81
41.25,-90.25,2021,2,25,4.46,4.74,0.72,229.33,79.32,84.67,9.98,0.15,0.74,1.95,-2.56
41.25,-89.75,2021,2,25,4.59,4.75,0.73,226.52,81.46,84.77,10.21,0.15,0.76,2.06,-2.51
41.25,-89.25,2021,2,25,4.59,4.75,0.73,226.52,81.46,84.77,10.21,0.15,0.76,2.11,-2.4
41.25,-88.75,2021,2,25,4.43,4.7,0.71,232.89,78.45,83.36,9.82,0.15,0.73,2.15,-2.1
41.25,-88.25,2021,2,25,4.43,4.7,0.71,232.89,78.45,83.36,9.82,0.15,0.73,2.16,-1.71
41.25,-87.75,2021,2,25,3.67,4.61,0.59,244.9,65.21,81.04,8.23,0.12,0.62,2.18,-1.36
41.75,-90.25,2021,2,25,4.46,4.74,0.72,229.33,79.32,84.67,9.98,0.15,0.74,1.95,-3.88
41.75,-89.75,2021,2,25,4.59,4.75,0.73,226.52,81.46,84.77,10.21,0.15,0.76,2.09,-3.91
41.75,-89.25,2021,2,25,4.59,4.75,0.73,226.52,81.46,84.77,10.21,0.15,0.76,2.24,-3.69
41.75,-88.75,2021,2,25,4.43,4.7,0.71,232.89,78.45,83.36,9.82,0.15,0.73,2.37,-3.1
41.75,-88.25,2021,2,25,4.43,4.7,0.71,232.89,78.45,83.36,9.82,0.15,0.73,2.35,-2.7
41.75,-87.75,2021,2,25,3.67,4.61,0.59,244.9,65.21,81.04,8.23,0.12,0.62,2.42,-2.11
42.25,-90.25,2021,2,25,4.74,4.7,0.78,214.12,83.86,83.59,10.39,0.14,0.7,1.95,-5.41
42.25,-89.75,2021,2,25,4.76,4.71,0.78,208.53,83.92,83.7,10.38,0.14,0.71,2.07,-5.6
42.25,-89.25,2021,2,25,4.76,4.71,0.78,208.53,83.92,83.7,10.38,0.14,0.71,2.26,-5.24
42.25,-88.75,2021,2,25,4.75,4.69,0.78,210.24,83.7,83.33,10.32,0.14,0.7,2.47,-4.61
42.25,-88.25,2021,2,25,4.75,4.69,0.78,210.24,83.7,83.33,10.32,0.14,0.7,2.66,-3.86
42.25,-87.75,2021,2,25,4.36,4.48,0.72,226.37,75.56,78.16,8.99,0.12,0.6,3.03,-2.71
37.75,-90.25,2021,2,26,2.15,4.82,0.31,307.7,41.87,87.91,5.81,0.11,0.55,1.37,4.01
37.75,-89.75,2021,2,26,1.93,4.8,0.28,312.01,37.8,87.51,5.3,0.1,0.52,2.16,4.39
37.75,-89.25,2021,2,26,1.93,4.8,0.28,312.01,37.8,87.51,5.3,0.1,0.52,2.51,4.71
37.75,-88.75,2021,2,26,1.86,4.62,0.27,314.44,36.38,83.35,4.98,0.09,0.47,2.7,4.8
37.75,-88.25,2021,2,26,1.86,4.62,0.27,314.44,36.38,83.35,4.98,0.09,0.47,2.97,4.74
37.75,-87.75,2021,2,26,1.73,4.59,0.25,314.38,34.04,82.52,4.72,0.09,0.47,2.96,4.68
38.25,-90.25,2021,2,26,2.49,4.79,0.37,300.12,46.82,86.77,6.38,0.11,0.56,1.93,3.52
38.25,-89.75,2021,2,26,2.84,4.79,0.42,295.18,52.35,86.44,6.94,0.12,0.6,2.82,3.77
38.25,-89.25,2021,2,26,2.84,4.79,0.42,295.18,52.35,86.44,6.94,0.12,0.6,3.32,3.9
38.25,-88.75,2021,2,26,2.89,4.73,0.43,294.05,53.41,84.86,7.07,0.12,0.63,3.43,3.8
38.25,-88.25,2021,2,26,2.89,4.73,0.43,294.05,53.41,84.86,7.07,0.12,0.63,3.41,3.64
38.25,-87.75,2021,2,26,2.52,4.74,0.38,292.23,46.74,84.78,6.23,0.12,0.57,3.44,3.4
